,x_0,x_1,x_10,x_11,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
95,1,0,0,0,1,0,1,0,1,0,0,1,0.0,-199.32999999999998,1
96,0,1,1,0,1,0,0,1,1,1,1,0,0.08333333333333333,-209.83,1
97,1,0,0,1,0,1,1,0,1,0,0,1,0.08333333333333333,-221.83,1
98,1,0,1,0,1,1,0,1,1,0,1,0,0.0,-198.37,1
99,0,1,1,1,0,0,1,0,1,1,1,0,0.0,-198.35,2
100,1,0,0,1,0,1,1,0,1,0,1,0,0.0,-198.32999999999996,1
101,0,0,1,1,0,0,0,1,1,1,0,1,0.0,-197.86000000000004,1
102,1,1,0,0,1,1,1,0,0,0,1,0,0.0,-197.85999999999993,1
103,1,1,0,0,1,1,1,0,1,0,1,0,0.0,-197.6999999999999,1
104,0,1,1,0,1,0,0,1,1,1,1,0,0.08333333333333333,-209.83,1
105,1,0,0,1,0,1,1,0,0,0,0,1,0.08333333333333333,-209.82999999999996,1
106,0,1,1,0,1,0,1,1,1,1,1,0,0.08333333333333333,-183.25000000000006,1
107,1,0,1,0,1,0,1,0,1,0,0,0,0.0,-196.49,1
108,0,1,1,0,0,0,1,1,0,1,0,0,0.0,-196.45000000000002,1
109,0,1,1,1,0,0,0,1,1,1,1,0,0.08333333333333333,-215.35999999999999,1
110,0,1,1,1,0,0,0,1,1,1,1,1,0.08333333333333333,-215.28,1
111,0,1,0,0,0,0,0,1,1,1,1,1,0.0,-195.88999999999996,1
112,0,1,0,0,1,1,0,0,0,1,1,0,0.0,-195.85,1
113,1,0,0,1,0,0,1,0,1,1,0,1,0.0,-194.6,1
114,0,0,1,0,0,0,0,1,1,1,1,0,0.0,-193.93,1
115,0,1,1,1,0,0,0,0,1,1,1,1,0.0,-193.53000000000006,1
116,1,0,0,0,1,0,0,0,1,0,1,0,0.0,-193.35000000000002,1
117,0,1,0,1,0,0,1,1,1,1,0,1,0.0,-193.29999999999995,1
118,0,0,1,1,0,1,1,0,1,0,0,0,0.0,-191.08,1
119,1,1,0,1,0,1,1,0,1,0,0,0,0.0,-190.40999999999994,1
120,0,1,0,1,0,1,0,0,1,1,1,0,0.0,-188.67999999999995,1
121,1,0,1,1,0,1,1,0,0,0,0,1,0.0,-186.77000000000004,1
122,0,1,1,0,1,0,0,1,1,0,1,0,0.0,-182.75000000000003,1
123,0,0,0,1,0,1,1,0,1,1,0,1,0.0,-176.61999999999995,1
124,0,0,1,0,1,1,0,1,0,1,1,0,0.08333333333333333,-199.32000000000002,1
