,x_0,x_1,x_10,x_11,x_12,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
36,1,0,0,1,1,0,1,0,1,0,0,1,0,0.0,-259.50999999999993,3
37,0,1,1,1,1,0,0,1,1,0,0,1,0,0.0,-258.77,3
38,1,0,0,0,0,1,1,0,0,1,1,0,1,0.0,-258.77000000000004,1
39,1,1,0,0,0,1,1,0,0,1,1,1,0,0.0,-258.72,1
40,1,0,0,1,1,0,0,1,1,0,0,1,0,0.0,-257.98999999999995,1
41,1,0,1,0,0,1,1,0,1,0,0,1,1,0.0,-257.83,1
42,1,0,0,0,1,0,0,1,0,1,1,0,1,0.0,-257.74,1
43,1,0,1,0,0,1,1,0,1,0,0,1,0,0.07692307692307693,-274.6,1
44,0,0,1,1,1,0,0,1,1,0,0,0,0,0.0,-257.04999999999995,1
45,1,1,0,0,0,1,1,0,0,1,1,1,1,0.0,-257.05,1
46,1,1,0,0,0,1,0,1,0,1,1,0,1,0.0,-256.77,1
47,0,0,0,1,1,0,0,1,0,1,1,0,1,0.0,-255.54000000000002,1
48,0,1,0,1,0,0,0,1,0,1,1,1,1,0.0,-255.23999999999998,1
49,1,1,0,1,0,1,1,0,1,1,0,1,0,0.0,-254.91999999999996,1
50,1,1,0,0,0,1,0,0,0,1,1,1,1,0.0,-254.6600000000001,1
51,0,1,1,0,1,0,0,1,0,0,1,0,1,0.0,-254.40000000000006,1
52,0,0,1,0,1,0,0,1,1,0,1,0,1,0.0,-254.4,1
53,0,0,1,1,1,0,0,1,1,0,0,1,1,0.0,-254.09999999999997,1
54,0,0,1,1,1,0,0,1,0,0,1,0,1,0.07692307692307693,-271.42,1
55,0,0,1,0,0,1,1,0,1,0,0,1,0,0.0,-253.19999999999993,1
56,1,1,0,1,1,0,0,1,0,1,1,0,1,0.0,-253.2,2
57,0,0,0,1,1,0,0,1,1,0,1,0,1,0.0,-253.0,1
58,1,0,0,0,0,1,1,0,1,0,0,0,0,0.0,-252.24000000000004,1
59,1,0,0,0,1,1,1,0,1,1,0,0,0,0.0,-250.65999999999997,1
60,1,0,1,0,0,1,1,0,1,1,0,1,0,0.0,-250.12,1
61,0,1,1,0,0,1,1,0,0,1,1,1,0,0.0,-249.61999999999995,1
62,0,1,1,1,1,0,0,1,0,1,1,0,1,0.07692307692307693,-282.5599999999999,1
63,0,1,1,1,1,0,0,1,0,1,1,0,1,0.07692307692307693,-282.5599999999999,1
64,1,0,0,1,1,0,1,0,1,1,0,1,0,0.0,-244.74999999999994,1
65,0,0,1,1,1,0,0,1,1,0,1,1,1,0.0,-243.72000000000006,1
66,0,0,0,0,0,1,1,0,1,0,0,1,0,0.0,-242.49999999999997,1
67,1,1,1,1,1,0,0,1,0,1,1,0,1,0.0,-242.49999999999997,1
68,1,0,1,0,1,1,1,0,1,0,0,1,0,0.07692307692307693,-259.24,1
69,1,0,1,0,0,1,1,0,1,0,0,1,0,0.07692307692307693,-274.6,1
70,1,0,0,1,1,0,1,0,1,0,0,0,0,0.0,-241.42999999999995,1
71,0,1,0,1,1,0,0,1,0,1,1,0,1,0.07692307692307693,-274.5999999999999,1
72,1,0,0,0,0,1,1,1,1,0,0,1,0,0.0,-240.80999999999997,1
73,0,1,1,1,1,0,0,0,0,1,1,0,1,0.0,-240.81000000000003,1
74,0,0,1,1,1,0,1,0,1,0,1,1,0,0.0,-238.8500000000001,1
75,0,1,1,1,1,0,0,0,0,1,1,1,0,0.0,-238.12000000000003,1
76,0,1,1,1,0,0,0,1,0,1,1,1,1,0.07692307692307693,-269.23999999999995,1
77,0,1,0,1,1,0,0,1,0,1,1,0,1,0.07692307692307693,-274.5999999999999,1
78,0,0,1,1,1,0,0,1,1,1,1,0,1,0.07692307692307693,-243.36000000000004,1
79,1,1,0,0,0,1,1,0,1,1,0,1,1,0.07692307692307693,-247.59,1
80,0,1,1,1,1,0,0,1,0,1,0,0,1,0.0,-229.9,1
81,0,1,1,1,1,0,1,1,0,0,1,0,1,0.07692307692307693,-228.97000000000006,1
