,x_0,x_1,x_10,x_11,x_12,x_13,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
60,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0.0,-64.7,20
61,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0.0,-64.34000000000002,16
62,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0.0,-64.34,3
63,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0.0,-64.15000000000002,17
64,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0.0,-64.14999999999999,4
65,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0.0,-64.0,6
66,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0.0,-64.0,3
67,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-63.80999999999999,2
68,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0.0,-63.639999999999986,15
69,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0.0,-63.640000000000015,11
70,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0.0,-63.56999999999999,21
71,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0.0,-63.56999999999999,12
72,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0.0,-62.41,1
73,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0.0,-62.41000000000001,1
74,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-62.3,15
75,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-62.3,3
76,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-61.76999999999999,2
77,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-61.769999999999996,3
78,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0.0,-61.540000000000006,33
79,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0.0,-61.539999999999985,18
80,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0.0,-61.489999999999995,4
81,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.07142857142857142,-68.55000000000001,4
82,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0.0,-61.400000000000006,1
83,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0.0,-61.27000000000001,8
84,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0.0,-61.269999999999996,4
85,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0.0,-61.230000000000004,5
86,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0.0,-61.22999999999999,1
87,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.07142857142857142,-68.55000000000001,1
88,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0.0,-61.03,10
89,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0.0,-61.029999999999966,2
90,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0.0,-60.96999999999999,1
91,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0.0,-60.97,1
92,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0.0,-60.60000000000001,2
93,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-60.51999999999999,3
94,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-60.519999999999996,8
95,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0.07142857142857142,-67.93,1
96,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0.0,-60.39,1
97,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0.0,-60.21000000000001,1
98,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0.0,-60.16,2
99,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0.0,-59.759999999999984,1
100,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0.0,-59.720000000000006,12
101,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0.0,-59.71,1
102,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0.0,-59.32000000000001,13
103,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0.0,-59.31999999999999,1
104,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-58.79,1
105,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0.0,-58.6,1
106,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0.07142857142857142,-76.41999999999999,1
107,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0.0,-57.909999999999975,1
108,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0.0,-57.91,1
109,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0.0,-57.889999999999986,2
110,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0.0,-57.89,3
111,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0.0,-57.86999999999999,2
112,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0.0,-57.80999999999999,1
113,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0.0,-57.57999999999999,2
114,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-57.489999999999995,1
115,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-57.48999999999999,1
116,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0.0,-57.47999999999999,1
117,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-57.480000000000004,5
118,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0.0,-56.7,2
119,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0.0,-56.69999999999998,1
120,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-56.60999999999999,6
121,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0.07142857142857142,-76.41999999999999,1
122,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0.0,-56.51,1
123,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0.0,-56.4,3
124,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0.0,-56.4,1
125,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0.07142857142857142,-57.480000000000004,1
126,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0.07142857142857142,-57.47999999999999,1
127,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0.0,-56.16999999999999,1
128,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0.0,-55.910000000000004,2
129,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0.07142857142857142,-57.480000000000004,2
130,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0.07142857142857142,-57.47999999999999,2
131,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0.0,-55.85,7
132,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0.0,-55.59999999999997,1
133,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0.0,-55.249999999999986,1
134,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0.0,-54.1,1
135,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-53.759999999999984,1
136,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0.0,-53.52999999999998,2
137,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0.0,-53.5,2
138,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-53.48999999999998,1
139,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0.07142857142857142,-57.870000000000005,1
140,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0.07142857142857142,-56.4,1
141,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0.0,-52.63999999999999,1
142,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0.0,-52.02000000000001,1
143,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0.0,-51.90999999999999,1
144,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,-51.90999999999999,2
145,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.07142857142857142,-68.55000000000001,1
146,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0.0,-51.139999999999986,1
147,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0.0,-51.10000000000001,1
148,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0.07142857142857142,-76.41999999999999,1
149,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0.0,-50.70999999999999,1
150,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0.07142857142857142,-48.72999999999998,1
151,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0.0,-50.059999999999995,1
152,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0.0,-48.95999999999999,1
153,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.0,-48.65999999999998,1
154,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0.0,-48.42999999999999,1
155,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.0,-47.89999999999998,1
156,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0.07142857142857142,-54.09999999999999,1
157,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0.0,-47.44999999999998,1
158,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0.0,-47.36999999999999,1
159,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0.07142857142857142,-72.39999999999999,1
160,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0.0,-44.63999999999999,1
161,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0.07142857142857142,-69.41,1
162,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0.07142857142857142,-72.55999999999999,1
163,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0.0,-43.99,1
164,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0.0,-43.86,1
165,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.07142857142857142,-68.55000000000001,1
166,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0.0,-43.00000000000001,1
167,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0.07142857142857142,-43.48999999999999,1
168,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0.0,-42.199999999999996,1
169,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0.0,-41.25999999999999,1
170,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0.0,-41.22,1
171,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0.0,-40.879999999999995,1
172,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0.07142857142857142,-33.03,1
173,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0.0,-38.27,1
174,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0.07142857142857142,-35.620000000000005,1
175,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0.07142857142857142,-61.230000000000004,1
176,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0.07142857142857142,-51.139999999999986,1
177,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.14285714285714285,-56.60999999999999,1
