,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
66,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0.0,-74.83,2
67,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.06666666666666667,-95.17,1
68,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0.0,-74.63999999999997,4
69,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0.0,-74.59999999999998,1
70,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0.0,-74.34000000000002,5
71,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0.0,-74.34,8
72,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0.0,-74.22999999999999,6
73,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0.0,-74.22999999999999,12
74,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0.0,-74.22999999999999,25
75,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0.0,-74.23,4
76,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0.0,-74.22,46
77,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0.0,-74.21999999999997,4
78,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0.0,-73.83999999999999,3
79,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0.0,-73.83999999999999,1
80,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0.0,-73.58,24
81,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0.0,-73.58,1
82,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0.0,-73.57000000000001,1
83,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0.0,-73.54999999999998,1
84,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0.0,-73.54999999999998,4
85,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.0,-73.49000000000001,2
86,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0.0,-73.49000000000001,2
87,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0.0,-73.28,9
88,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0.0,-73.28,3
89,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0.0,-73.17999999999999,5
90,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0.0,-73.11999999999996,2
91,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0.0,-73.11999999999999,9
92,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0.06666666666666667,-80.22999999999999,1
93,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0.0,-72.86000000000001,29
94,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0.0,-72.85999999999999,1
95,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0.0,-72.64000000000003,2
96,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0.0,-72.64,2
97,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0.0,-72.21000000000001,2
98,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0.0,-72.21000000000002,5
99,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0.0,-71.98,5
100,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0.0,-71.98000000000003,1
101,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0.06666666666666667,-91.52999999999999,1
102,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0.0,-71.72999999999998,50
103,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0.0,-71.72999999999999,1
104,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0.0,-71.21000000000001,7
105,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0.0,-71.21,3
106,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0.0,-70.98999999999998,1
107,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0.0,-70.97000000000001,5
108,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0.0,-70.97,1
109,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0.0,-70.84,15
110,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0.0,-70.81999999999998,10
111,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0.0,-70.65,2
112,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0.0,-70.65,2
113,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0.06666666666666667,-95.17,1
114,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0.0,-70.35999999999999,2
115,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0.0,-70.36,1
116,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0.0,-70.13999999999999,2
117,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0.0,-70.14,1
118,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0.0,-70.06000000000002,1
119,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0.0,-69.80999999999999,7
120,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0.0,-69.80999999999999,1
121,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0.0,-69.55,3
122,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0.06666666666666667,-90.57999999999998,1
123,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0.0,-69.51999999999998,1
124,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0.0,-69.52000000000001,3
125,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0.06666666666666667,-95.17,1
126,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0.06666666666666667,-90.57999999999998,1
127,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0.0,-68.06999999999998,2
128,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0.0,-67.7,1
129,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,-67.07,1
130,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0.06666666666666667,-82.11,1
131,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0.0,-66.55999999999999,2
132,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0.0,-66.45,1
133,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0.0,-66.40999999999998,2
134,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0.0,-66.30999999999996,1
135,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0.06666666666666667,-83.71000000000001,1
136,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0.0,-66.02999999999999,1
137,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0.0,-65.99999999999999,1
138,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0.0,-65.70999999999998,7
139,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0.0,-65.71000000000001,2
140,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0.0,-65.48999999999998,1
141,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0.0,-65.46000000000001,3
142,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0.0,-65.46,1
143,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0.0,-65.43999999999998,1
144,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0.0,-65.44,4
145,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0.0,-65.41000000000003,2
146,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0.0,-65.01000000000002,2
147,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0.0,-64.88999999999994,1
148,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.0,-64.78,1
149,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0.0,-64.69,1
150,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0.0,-64.68,1
151,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.0,-64.65999999999998,1
152,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0.0,-64.47999999999999,1
153,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0.0,-64.41000000000003,2
154,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0.0,-64.21,2
155,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-64.19000000000003,1
156,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0.0,-63.77,1
157,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0.0,-63.769999999999996,1
158,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-63.559999999999995,1
159,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0.0,-63.55999999999999,1
160,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.06666666666666667,-95.17,1
161,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0.06666666666666667,-95.17,1
162,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0.06666666666666667,-83.71,1
163,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0.0,-63.330000000000005,2
164,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0.0,-63.22000000000002,1
165,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0.0,-63.019999999999975,1
166,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0.0,-62.93999999999998,3
167,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0.0,-62.800000000000004,3
168,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0.0,-62.63999999999998,2
169,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-62.62999999999999,1
170,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-62.63,1
171,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0.0,-62.38999999999998,1
172,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0.0,-62.39000000000002,1
173,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0.0,-62.35,1
174,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0.06666666666666667,-90.57999999999998,1
175,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0.0,-61.919999999999995,2
176,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.06666666666666667,-95.17,1
177,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0.0,-61.410000000000004,1
178,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0.0,-61.3,1
179,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.06666666666666667,-79.96000000000001,1
180,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.06666666666666667,-91.53,2
181,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0.0,-59.28999999999999,1
182,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0.0,-59.02999999999998,1
183,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0.0,-58.940000000000005,1
184,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0.06666666666666667,-65.70999999999998,1
185,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0.06666666666666667,-57.639999999999986,1
186,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0.0,-58.099999999999994,1
187,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0.0,-57.90999999999998,1
188,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0.0,-57.86000000000001,1
189,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0.0,-57.849999999999994,1
190,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0.0,-57.8,1
191,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0.0,-57.51999999999998,1
192,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0.06666666666666667,-90.58000000000001,1
193,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.06666666666666667,-82.63000000000004,1
194,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0.06666666666666667,-75.30999999999999,1
195,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.06666666666666667,-81.12,1
196,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0.0,-55.02000000000001,1
197,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0.0,-54.52999999999999,1
198,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0.0,-54.48999999999999,1
199,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0.0,-54.44999999999999,1
200,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0.06666666666666667,-90.57999999999998,1
201,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.06666666666666667,-91.53,1
202,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0.0,-53.96,1
203,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0.06666666666666667,-74.22,1
204,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0.0,-52.719999999999985,1
205,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0.06666666666666667,-88.09,1
206,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0.0,-50.28,1
207,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0.0,-50.28,1
