,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
93,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0.0,-151.86,1
94,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.0,-150.80000000000004,2
95,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0.0,-150.7,1
96,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.05,-182.5,1
97,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.05,-185.73999999999998,1
98,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0.0,-150.01999999999995,1
99,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0.0,-149.51000000000002,1
100,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0.0,-149.37,4
101,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-186.54000000000002,1
102,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0.0,-148.43999999999997,1
103,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0.0,-148.05000000000004,1
104,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0.0,-147.73999999999998,1
105,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.05,-171.3,1
106,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-147.46999999999997,3
107,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0.05,-179.49,1
108,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0.0,-147.0,1
109,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.0,-146.72,1
110,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0.05,-167.66,2
111,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,1
112,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.05,-187.55999999999997,1
113,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0.0,-145.74999999999997,1
114,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.05,-147.46999999999997,1
115,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0.0,-145.06999999999996,1
116,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0.0,-145.0,1
117,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0.0,-143.91,1
118,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0.05,-145.74999999999997,2
119,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0.0,-143.78,1
120,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-186.54000000000002,1
121,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-187.56,1
122,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.05,-169.38999999999996,1
123,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.05,-187.55999999999997,1
124,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.1,-184.88000000000002,1
125,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0.0,-140.53999999999996,2
126,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0.0,-140.34,1
127,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.0,-140.32999999999998,1
128,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.0,-139.39000000000001,1
129,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.1,-187.55999999999997,1
130,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0.0,-138.06000000000003,1
131,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0.0,-138.05,1
132,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.05,-182.5,1
133,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0.0,-137.92000000000002,1
134,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0.0,-137.79999999999998,1
135,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-137.23999999999995,1
136,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.05,-139.07,1
137,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.05,-182.5,1
138,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.05,-182.5,1
139,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0.0,-135.06,1
140,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0.05,-149.37,1
141,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0.0,-134.22999999999996,1
142,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0.0,-134.22999999999996,1
143,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.05,-184.88000000000002,1
144,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0.05,-175.46000000000004,2
145,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0,-131.82,1
146,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0.05,-186.54000000000002,1
147,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-130.28999999999996,1
148,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.05,-175.11999999999995,1
149,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0.0,-129.76,1
150,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.05,-175.11999999999995,1
151,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0.0,-125.84000000000002,1
152,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0.0,-124.79,1
153,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0.05,-161.64,1
154,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0.05,-182.5,1
155,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.05,-187.55999999999997,1
156,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-112.5,1
157,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0.0,-112.26999999999997,1
158,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0.05,-127.00999999999996,1
159,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0.0,-102.24999999999999,1
