,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
291,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0.0,-62.24,1
292,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0.0625,-89.10999999999997,1
293,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0.0,-62.10999999999997,1
294,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0.0,-61.989999999999995,1
295,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0625,-96.57999999999998,1
296,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0.0625,-67.34999999999998,1
297,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0625,-96.57999999999998,1
298,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0.0,-60.34000000000002,1
299,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0625,-86.49,1
300,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0625,-56.739999999999995,1
301,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0.0,-59.59000000000001,1
302,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0.0,-59.52000000000003,1
303,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.0,-59.39,1
304,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0.0625,-63.75999999999999,1
305,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0625,-92.39999999999998,1
306,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0.0,-56.74999999999999,1
307,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0.0,-55.66999999999998,1
308,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0625,-78.92999999999998,1
309,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0.0625,-68.15,1
310,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0.0,-47.81,1
311,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0.0,-44.85999999999999,1
312,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0.0625,-67.99000000000001,1
313,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0.0625,-89.10999999999997,1
