,x_0,x_1,x_10,x_11,x_12,x_13,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
29,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0.0,-314.41999999999996,6
30,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0.07142857142857142,-326.4100000000001,1
31,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0.07142857142857142,-326.41,1
32,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0.07142857142857142,-337.40999999999997,1
33,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0.07142857142857142,-326.41,1
34,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0.0,-311.8,1
35,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0.0,-309.63000000000005,1
36,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0.0,-309.63,1
37,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0.0,-309.58999999999986,1
38,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0.0,-309.27999999999986,3
39,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0.0,-308.27,4
40,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0.0,-307.75999999999993,1
41,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0.07142857142857142,-292.75,3
42,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0.07142857142857142,-292.75,4
43,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0.0,-307.06,2
44,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0.0,-307.06,6
45,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.0,-307.0199999999999,1
46,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-305.81999999999994,2
47,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0.07142857142857142,-337.40999999999997,1
48,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0.0,-305.09999999999997,2
49,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0.0,-305.1000000000001,1
50,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0.07142857142857142,-314.41999999999996,1
51,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0.07142857142857142,-337.40999999999997,1
52,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0.0,-303.01,1
53,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0.0,-302.4499999999999,2
54,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0.0,-302.19,3
55,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,-302.19,1
56,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0.0,-301.3,5
57,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0.0,-300.7699999999999,2
58,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0.07142857142857142,-285.65999999999997,1
59,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0.07142857142857142,-327.69000000000005,2
60,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0.07142857142857142,-302.19,1
61,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0.0,-300.04999999999995,1
62,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0.07142857142857142,-302.19,1
63,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0.07142857142857142,-301.3,1
64,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0.07142857142857142,-301.3,1
65,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0.07142857142857142,-301.3,1
66,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0.07142857142857142,-337.05999999999995,1
67,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-297.40999999999997,1
68,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0.07142857142857142,-337.40999999999997,1
69,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0.07142857142857142,-327.69000000000005,1
70,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0.0,-294.72999999999996,1
71,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-293.63,2
72,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0.07142857142857142,-337.41,1
73,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0.07142857142857142,-301.3,1
74,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0.0,-291.39,1
75,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0.07142857142857142,-289.9899999999999,1
76,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0.0,-290.09,1
77,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0.0,-288.2699999999999,1
78,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0.07142857142857142,-297.5599999999999,1
79,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0.07142857142857142,-301.3,1
80,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0.0,-286.30999999999995,1
81,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0.0,-285.7,1
82,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0.0,-285.66,1
83,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0.0,-284.08000000000004,1
84,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0.0,-274.7399999999999,1
85,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0.07142857142857142,-337.40999999999997,1
86,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0.0,-267.75,1
87,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0.07142857142857142,-236.31,1
