,x_0,x_1,x_10,x_11,x_12,x_13,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
35,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0.0,-68.55000000000001,7
36,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0.0,-68.52,8
37,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-68.51999999999998,3
38,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0.0,-68.25999999999999,10
39,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0.0,-68.25999999999999,148
40,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0.0,-68.11999999999998,2
41,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0.0,-68.12,29
42,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0.0,-67.92999999999999,7
43,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0.0,-67.82999999999998,1
44,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0.0,-67.82999999999998,15
45,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0.0,-67.78999999999999,4
46,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0.0,-67.79,6
47,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0.0,-67.07,6
48,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0.0,-67.07,64
49,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0.0,-67.03999999999999,22
50,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0.0,-67.04,8
51,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0.0,-66.89,6
52,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0.0,-66.88999999999999,6
53,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0.07142857142857142,-67.03999999999999,59
54,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0.07142857142857142,-67.04,7
55,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0.0,-65.66,8
56,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0.0,-65.66,1
57,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0.0,-65.59,16
58,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0.0,-65.58999999999999,5
59,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-64.79999999999998,1
60,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0.07142857142857142,-68.25999999999999,18
61,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0.0,-64.7,5
62,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0.0,-64.34000000000002,4
63,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0.0,-64.15000000000002,9
64,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0.0,-64.0,2
65,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0.0,-63.80999999999999,12
66,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0.0,-63.639999999999986,2
67,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0.0,-63.640000000000015,2
68,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0.07142857142857142,-67.07,9
69,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0.07142857142857142,-67.07,1
70,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0.0,-63.56999999999999,4
71,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0.0,-63.32999999999999,2
72,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0.07142857142857142,-71.61999999999998,3
73,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0.07142857142857142,-75.57,2
74,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0.0,-62.41,2
75,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-62.3,4
76,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-61.76999999999999,2
77,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0.0,-61.539999999999985,1
78,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0.0,-61.489999999999995,2
79,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0.0,-61.49000000000001,2
80,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0.0,-61.400000000000006,1
81,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0.0,-61.399999999999984,1
82,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0.0,-61.27000000000001,2
83,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0.0,-61.269999999999996,1
84,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0.0,-61.230000000000004,1
85,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0.07142857142857142,-69.38999999999999,2
86,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0.07142857142857142,-79.17999999999999,1
87,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0.0,-60.59999999999999,1
88,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.0,-60.51999999999999,3
89,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0.07142857142857142,-76.28999999999999,1
90,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0.07142857142857142,-68.86999999999999,3
91,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0.0,-60.39,1
92,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0.0,-60.21000000000001,1
93,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0.0,-60.16000000000002,1
94,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0.0,-59.759999999999984,1
95,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0.07142857142857142,-75.57,1
96,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0.0,-59.32000000000001,2
97,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0.0,-59.31999999999999,1
98,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0.07142857142857142,-73.61,1
99,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0.07142857142857142,-76.28999999999999,1
100,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0.0,-58.91,1
101,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0.0,-58.79,1
102,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0.0,-58.79,1
103,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0.0,-58.6,2
104,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0.0,-58.17,1
105,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0.0,-57.889999999999986,4
106,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0.0,-57.809999999999995,2
107,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0.0,-57.769999999999996,4
108,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0.0,-57.769999999999996,1
109,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0.07142857142857142,-57.889999999999986,12
110,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0.0,-57.489999999999995,1
111,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0.0,-57.399999999999984,3
112,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0.0,-57.4,1
113,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.0,-56.60999999999999,1
114,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.0,-56.609999999999985,1
115,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0.07142857142857142,-76.28999999999999,1
116,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0.0,-56.4,1
117,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0.0,-56.14,1
118,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0.0,-55.85,2
119,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0.0,-55.249999999999986,1
120,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0.07142857142857142,-79.17999999999999,1
121,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0.0,-54.5,1
122,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0.07142857142857142,-58.79,1
123,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0.0,-53.889999999999986,1
124,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0.0,-53.75999999999999,1
125,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0.0,-53.73999999999999,1
126,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0.07142857142857142,-76.28999999999999,1
127,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0.0,-53.48999999999998,1
128,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0.0,-53.45,1
129,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0.07142857142857142,-71.61999999999998,1
130,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0.0,-52.86,1
131,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0.0,-52.42000000000001,1
132,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0.0,-52.339999999999996,1
133,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0.0,-51.90999999999999,1
134,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0,-51.67999999999999,1
135,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0.07142857142857142,-56.18,1
136,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0.0,-50.86000000000001,1
137,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0.0,-50.61000000000001,1
138,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0.0,-50.469999999999985,1
139,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0.07142857142857142,-76.28999999999999,1
140,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0.0,-50.059999999999995,1
141,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.0,-49.77,1
142,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,-48.35,1
143,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0.0,-48.03999999999999,1
144,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0.0,-47.81999999999999,1
145,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0.0,-47.760000000000005,2
146,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0.0,-47.53999999999999,2
147,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0.07142857142857142,-67.78999999999999,1
148,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0.07142857142857142,-68.12,1
149,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0.0,-46.78999999999999,1
150,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0.07142857142857142,-45.87999999999999,1
151,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-46.66,2
152,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0.0,-45.87999999999999,2
153,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0.0,-45.06999999999999,1
154,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0.0,-44.89,1
155,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0.07142857142857142,-48.03999999999999,1
156,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0.0,-43.84999999999998,1
157,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0.07142857142857142,-79.17999999999998,1
158,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0.07142857142857142,-45.60999999999999,1
159,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0.07142857142857142,-40.26999999999999,2
160,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0.07142857142857142,-39.24999999999999,1
161,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0.0,-39.9,1
162,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0.14285714285714285,-68.25999999999999,1
163,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0.07142857142857142,-57.809999999999995,1
