,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
87,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0.0,-70.97,1
88,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0.0,-70.55,1
89,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0.06666666666666667,-69.80999999999999,3
90,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0.0,-70.32999999999998,10
91,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0.0,-70.06000000000002,1
92,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0.0,-69.80999999999999,1
93,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0.0,-69.55,1
94,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0.0,-69.51999999999998,1
95,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0.0,-69.25,5
96,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0.0,-68.85,6
97,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0.0,-68.75999999999999,2
98,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0.0,-68.55,2
99,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0.0,-68.11000000000001,1
100,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0.0,-68.06999999999998,1
101,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0.0,-68.03999999999999,3
102,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0,-67.94999999999997,2
103,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,-67.87,3
104,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0.0,-67.7,1
105,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0.06666666666666667,-91.52999999999999,2
106,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.06666666666666667,-95.17,1
107,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0.0,-66.27,1
108,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.06666666666666667,-93.56,1
109,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.06666666666666667,-91.53,1
110,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0.0,-65.41,1
111,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.0,-65.39999999999999,1
112,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0.0,-65.01,1
113,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0.0,-64.88999999999999,1
114,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0.06666666666666667,-91.52999999999999,1
115,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0.0,-64.72,1
116,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0.0,-64.35,1
117,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.06666666666666667,-64.65999999999998,1
118,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0.0,-63.330000000000005,1
119,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0.06666666666666667,-60.460000000000015,1
120,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0.0,-62.14000000000001,1
121,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.06666666666666667,-83.96000000000001,1
122,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0.06666666666666667,-74.63999999999997,1
123,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0.0,-61.169999999999995,2
124,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.06666666666666667,-73.57000000000001,1
125,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0.06666666666666667,-51.58,1
126,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.0,-60.25,1
127,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0.06666666666666667,-95.17,1
128,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0.0,-57.849999999999994,1
129,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.06666666666666667,-79.96000000000001,1
130,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.0,-56.190000000000005,1
131,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0.06666666666666667,-71.72999999999999,1
132,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0.06666666666666667,-80.22999999999999,1
133,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0.06666666666666667,-93.56,1
134,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0.0,-48.639999999999986,1
135,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0.06666666666666667,-64.71999999999997,1
136,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0.06666666666666667,-78.14,1
137,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0.0,-34.85,1
