,x_0,x_1,x_10,x_11,x_12,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
43,0,1,1,1,1,0,0,1,1,0,1,0,1,0.0,-261.63999999999993,1
44,1,0,0,0,0,1,1,0,0,1,0,1,0,0.0,-261.64000000000004,4
45,1,1,0,0,0,1,1,0,0,1,0,1,1,0.07692307692307693,-265.74999999999994,2
46,0,0,1,1,1,0,0,1,1,0,1,1,0,0.0,-259.85,1
47,1,1,0,0,0,1,1,0,0,1,0,0,1,0.0,-259.84999999999997,19
48,0,1,0,1,0,0,0,1,0,1,1,1,1,0.07692307692307693,-255.23999999999998,1
49,1,0,1,0,1,1,1,0,1,0,0,0,0,0.07692307692307693,-255.23999999999998,1
50,1,0,0,1,1,0,1,0,1,0,0,1,0,0.0,-259.50999999999993,2
51,1,0,0,0,0,1,1,0,1,1,0,1,0,0.07692307692307693,-275.8,1
52,0,1,1,1,1,0,0,1,1,0,0,1,0,0.0,-258.77,2
53,1,0,0,0,0,1,1,0,0,1,1,0,1,0.0,-258.77000000000004,1
54,1,1,0,0,0,1,1,0,0,1,1,1,0,0.0,-258.72,2
55,0,1,1,1,1,0,0,1,0,0,1,0,0,0.0,-258.11,1
56,1,1,0,0,0,1,1,0,0,1,1,1,0,0.07692307692307693,-258.72,5
57,1,0,0,0,1,1,1,0,1,1,0,1,0,0.07692307692307693,-267.62000000000006,1
58,0,1,1,1,0,1,1,0,1,0,0,1,0,0.0,-257.7399999999999,3
59,0,1,0,1,1,0,0,1,0,1,1,1,0,0.0,-257.49,2
60,1,0,1,0,0,1,1,0,1,0,0,0,1,0.0,-257.49,2
61,1,0,0,0,0,1,1,0,0,1,0,1,1,0.07692307692307693,-261.93,1
62,1,0,1,0,0,1,1,0,1,0,0,1,0,0.07692307692307693,-274.6,2
63,1,1,0,0,0,1,1,0,0,1,1,1,1,0.0,-257.05,3
64,0,1,1,1,1,0,0,1,1,0,1,1,0,0.0,-256.07,2
65,1,0,0,0,0,1,1,0,0,1,0,0,1,0.0,-256.07,1
66,0,1,1,1,1,0,0,1,0,1,1,1,0,0.0,-255.82999999999998,2
67,1,1,1,0,0,1,1,0,1,0,0,1,0,0.0,-255.54000000000002,2
68,0,1,0,1,1,0,0,1,1,1,1,1,0,0.0,-255.51,1
69,1,0,1,0,0,1,1,0,0,0,0,0,1,0.0,-255.50999999999996,4
70,0,1,1,0,0,1,1,0,1,0,0,1,0,0.0,-254.99999999999994,1
71,0,0,1,0,1,0,0,1,0,0,1,0,1,0.0,-254.92000000000004,1
72,1,1,0,1,0,1,1,0,1,1,0,1,0,0.0,-254.91999999999996,3
73,1,1,0,0,0,1,0,0,0,1,1,1,1,0.0,-254.6600000000001,2
74,1,1,0,0,0,1,1,0,1,0,0,1,0,0.07692307692307693,-266.12000000000006,1
75,1,1,0,1,0,1,1,0,0,1,0,1,0,0.0,-254.39999999999992,3
76,1,1,0,1,1,0,0,1,0,1,1,0,1,0.0,-253.2,1
77,1,1,1,0,0,1,1,0,0,1,0,1,0,0.0,-252.9999999999999,6
78,0,1,1,1,0,0,1,0,1,0,1,1,0,0.0,-252.79,3
79,1,0,0,0,1,1,0,1,0,1,0,0,1,0.0,-252.78999999999996,1
80,1,1,0,0,0,1,1,0,0,1,1,1,1,0.07692307692307693,-257.05,1
81,0,1,1,0,0,1,0,0,0,1,1,0,1,0.0,-252.46000000000004,1
82,1,0,0,0,0,1,1,0,1,0,0,0,0,0.0,-252.24000000000004,1
83,1,0,0,0,1,0,1,0,1,0,0,1,0,0.0,-252.12999999999994,2
84,0,1,1,1,0,1,0,1,0,1,1,0,1,0.0,-252.12999999999988,1
85,0,1,1,1,0,0,0,1,0,1,1,0,1,0.07692307692307693,-281.2399999999999,1
86,0,1,0,0,0,1,1,0,0,1,1,1,0,0.0,-251.48000000000002,1
87,1,0,1,0,0,1,1,0,1,0,0,1,0,0.07692307692307693,-274.6,1
88,1,0,0,1,1,1,1,0,1,0,0,1,0,0.0,-250.64000000000016,1
89,0,1,0,1,1,0,0,1,1,0,0,1,0,0.0,-250.48999999999995,1
90,1,0,1,0,0,1,1,0,1,1,0,1,0,0.0,-250.12,1
91,1,1,1,0,0,1,1,0,0,0,1,0,1,0.0,-249.70999999999998,1
92,0,1,1,0,0,1,1,0,0,1,1,1,0,0.0,-249.61999999999995,2
93,1,1,1,0,0,1,1,0,0,1,0,1,1,0.0,-248.7699999999999,1
94,1,0,1,0,0,1,1,0,0,0,1,0,1,0.0,-248.75,1
95,1,0,1,0,0,1,1,0,0,0,0,1,1,0.0,-248.41,1
96,1,1,1,0,0,1,1,0,0,1,0,1,0,0.07692307692307693,-252.9999999999999,1
97,1,0,0,0,1,1,0,0,1,1,0,1,0,0.0,-248.07,1
98,0,1,1,1,0,0,1,1,0,0,1,0,1,0.0,-248.07,1
99,1,1,0,0,0,1,1,0,1,1,0,1,0,0.07692307692307693,-271.42,1
100,1,1,0,0,1,1,1,0,1,0,0,1,0,0.0,-245.4400000000001,2
101,0,0,1,1,0,0,0,1,0,1,1,0,1,0.0,-245.44,1
102,1,0,0,0,0,1,1,0,0,0,0,1,1,0.0,-245.05000000000004,1
103,1,1,0,0,0,1,0,0,0,1,0,0,1,0.0,-244.36,1
104,1,1,0,0,1,1,1,0,1,1,0,1,0,0.0,-243.88000000000005,1
105,1,1,1,0,0,1,1,0,1,1,0,1,0,0.0,-243.11999999999998,1
106,1,1,1,0,0,1,1,0,0,0,0,1,0,0.0,-242.47999999999993,1
107,1,0,0,0,0,1,1,1,1,0,0,1,0,0.0,-240.80999999999997,1
108,1,1,0,0,0,1,1,0,0,1,1,0,1,0.07692307692307693,-274.40999999999997,1
109,1,1,0,0,0,1,1,0,1,1,0,1,0,0.07692307692307693,-271.42,1
110,0,0,1,1,0,0,1,1,0,1,1,0,1,0.0,-230.53,1
111,1,0,0,1,1,0,1,0,1,0,0,1,0,0.07692307692307693,-259.50999999999993,1
112,0,1,0,1,1,0,1,0,1,1,1,1,0,0.0,-226.36999999999998,2
113,1,1,0,0,0,1,1,0,0,1,1,1,1,0.07692307692307693,-257.05,1
114,0,1,1,1,0,0,0,1,0,1,0,0,1,0.07692307692307693,-216.24,1
115,1,0,0,0,1,1,1,0,1,0,0,1,0,0.07692307692307693,-281.24000000000007,1
