,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
292,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0.0,-68.16,1
293,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-68.15,1
294,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0.0,-68.1,1
295,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0.0,-68.0,1
296,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0.0625,-46.44999999999999,1
297,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-67.73000000000002,1
298,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0.0,-67.6,1
299,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0.0625,-48.699999999999996,1
300,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0.0,-67.57000000000002,1
301,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0.0,-67.47,1
302,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0.0,-67.25999999999999,1
303,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0.0,-67.25000000000001,1
304,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0.0,-67.13999999999999,1
305,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0.0,-67.12,1
306,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0.0,-67.08999999999999,1
307,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-66.94,1
308,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0.0625,-58.74,1
309,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0.0,-66.86999999999998,1
310,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0625,-93.91999999999999,2
311,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0.0,-66.13999999999999,1
312,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0.0,-66.1,1
313,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-66.05999999999999,1
314,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0.0,-65.99999999999999,1
315,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-65.97,1
316,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0.0,-65.78999999999999,1
317,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.0,-65.78999999999999,1
318,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0.0,-65.62999999999998,1
319,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-65.30000000000001,3
320,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0.0,-65.29000000000002,2
321,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.0,-65.28,1
322,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0.0,-65.08000000000001,1
323,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-65.01,2
324,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.0,-65.01,1
325,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0625,-93.91999999999999,2
326,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0.0625,-100.88,1
327,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0.0,-64.30000000000001,1
328,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0.0625,-71.58000000000001,1
329,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0.0,-64.08,1
330,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0.0,-63.81,1
331,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0.0,-63.720000000000034,1
332,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0.0,-63.589999999999975,1
333,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0.0625,-68.44000000000001,1
334,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0.0,-63.32,1
335,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-63.13000000000003,1
336,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-62.769999999999996,1
337,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0.0,-62.75999999999999,1
338,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,-62.72,1
339,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0625,-73.57,1
340,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0625,-82.75,1
341,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0.0,-61.97000000000001,1
342,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0625,-100.88000000000002,1
343,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0.0,-61.940000000000005,1
344,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0625,-83.13,1
345,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0.0625,-94.63999999999996,1
346,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,-60.03999999999999,1
347,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0625,-93.91999999999999,1
348,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0.0,-59.389999999999986,1
349,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0.0,-58.88,1
350,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0.0,-58.819999999999986,1
351,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0625,-100.88000000000002,1
352,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0625,-83.78000000000002,1
353,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0625,-93.91999999999999,1
354,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0.0625,-77.05999999999997,1
355,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0.0625,-84.94,1
356,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0.0625,-58.88,1
357,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0.0,-56.84,1
358,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0.0625,-63.580000000000005,1
359,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-55.790000000000006,1
360,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0.0,-54.45,1
361,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-53.81999999999999,1
362,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0625,-93.91999999999999,1
363,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0.0,-53.50999999999999,1
364,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-53.449999999999996,1
365,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0625,-92.4,1
366,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0625,-79.69,1
367,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0.125,-63.580000000000005,1
368,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0.0,-51.010000000000005,1
369,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0.0,-50.96000000000001,1
370,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0.0,-46.89999999999998,1
371,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0625,-73.57,1
372,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0625,-83.41000000000003,1
