,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
249,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0.0,-109.02000000000001,1
250,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0.0,-108.93999999999997,1
251,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-133.85000000000002,1
252,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0.0,-107.90999999999998,1
253,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0.0,-107.85999999999999,1
254,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0.0,-107.58,1
255,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0.0,-107.34999999999998,1
256,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0.0,-107.35,1
257,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0.0,-107.26999999999995,1
258,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-149.29000000000002,1
259,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0.0,-105.94999999999999,1
260,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0.0,-105.77999999999997,1
261,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0.0,-105.63999999999999,1
262,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0.0,-105.26,1
263,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0.0,-104.66999999999997,3
264,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0.05,-111.69999999999999,1
265,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0.0,-104.53999999999999,1
266,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-136.23000000000002,1
267,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0.0,-104.3,1
268,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0.0,-104.14,1
269,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-133.85,1
270,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0.0,-103.85999999999997,1
271,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.0,-103.52999999999999,1
272,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0.0,-102.06999999999996,1
273,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.0,-102.07000000000001,2
274,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0.0,-101.33999999999997,1
275,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0.0,-100.95999999999998,1
276,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0.0,-100.74999999999999,1
277,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0.0,-100.38999999999996,1
278,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0.05,-111.61999999999999,1
279,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0.0,-99.41999999999997,1
280,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0.05,-138.45999999999998,1
281,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0.0,-98.60999999999999,1
282,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0.0,-97.60999999999999,1
283,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0.0,-97.56999999999998,1
284,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0.05,-117.66999999999997,1
285,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0.0,-95.97000000000001,1
286,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0.05,-149.29,1
287,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0.05,-144.94,1
288,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0.0,-92.82999999999997,1
289,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0.05,-133.63,1
290,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0.05,-132.98,1
291,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.05,-131.97,1
292,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0.05,-109.74999999999999,1
293,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0.05,-138.45999999999998,1
294,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0.0,-86.98999999999997,1
295,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0.05,-78.31000000000002,1
296,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0.05,-93.49999999999994,1
