,x_0,x_1,x_10,x_11,x_12,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
109,1,0,1,1,0,0,1,1,0,0,1,0,1,0.0,-46.669999999999995,1
110,0,0,0,1,0,1,1,1,0,0,1,0,1,0.0,-46.589999999999996,1
111,1,0,0,0,0,1,1,0,0,1,1,1,1,0.0,-46.31,1
112,0,1,1,1,1,0,0,1,1,0,0,0,0,0.0,-46.309999999999995,1
113,1,0,0,0,1,1,0,0,0,1,1,1,0,0.0,-46.260000000000005,1
114,1,0,0,1,0,1,1,1,0,0,1,0,1,0.0,-45.9,3
115,0,1,1,0,1,0,0,0,1,1,0,1,0,0.0,-45.900000000000006,2
116,1,1,0,0,1,0,0,0,1,0,1,0,0,0.0,-45.83,1
117,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,-45.7,1
118,1,0,1,1,0,0,1,1,1,1,1,1,1,0.0,-45.699999999999996,1
119,1,0,0,1,0,1,1,0,0,1,1,1,1,0.0,-45.49000000000001,1
120,0,0,0,1,0,1,1,0,0,1,0,1,1,0.0,-45.480000000000004,1
121,1,0,0,1,0,0,1,0,0,1,1,1,1,0.0,-45.30000000000001,5
122,0,1,1,0,1,1,0,1,1,0,0,0,0,0.0,-45.300000000000004,1
123,0,0,1,1,0,0,1,1,0,1,1,1,1,0.0,-45.17999999999999,3
124,1,1,0,0,1,1,0,0,1,0,0,0,0,0.0,-45.18000000000001,1
125,0,0,0,0,0,1,1,0,0,1,0,0,1,0.0,-45.1,1
126,1,1,1,1,1,0,0,1,1,0,1,1,0,0.0,-45.099999999999994,2
127,0,0,1,0,1,0,0,1,0,1,0,1,0,0.07692307692307693,-54.85,1
128,1,1,0,0,1,0,0,1,1,0,1,1,0,0.07692307692307693,-44.64,1
129,1,1,1,1,0,1,1,1,1,0,1,0,1,0.0,-44.71999999999999,1
130,1,0,0,0,0,0,1,0,0,1,1,1,1,0.0,-44.7,2
131,1,1,1,0,1,0,0,0,1,0,1,1,0,0.07692307692307693,-39.78999999999999,1
132,1,0,1,1,0,1,1,1,0,0,1,0,1,0.0,-44.37999999999999,1
133,1,0,1,0,1,0,1,1,1,1,1,1,0,0.0,-44.11,1
134,0,0,0,1,0,0,1,0,1,0,1,0,1,0.0,-44.06,1
135,0,0,1,0,0,0,1,1,0,1,0,1,1,0.0,-43.9,1
136,1,1,0,1,1,1,0,0,1,0,1,0,0,0.0,-43.899999999999984,4
137,1,1,1,0,1,0,0,0,1,1,1,1,0,0.0,-43.37,2
138,1,0,0,0,0,0,1,0,1,0,1,0,1,0.0,-43.370000000000005,3
139,0,0,1,1,0,0,1,1,0,1,0,1,1,0.0,-43.260000000000005,1
140,0,0,1,1,0,1,1,1,0,1,0,0,1,0.07692307692307693,-62.79,1
141,1,1,0,0,1,0,0,0,1,0,1,1,0,0.07692307692307693,-62.78999999999999,1
142,1,0,1,0,0,0,1,1,1,0,1,1,1,0.0,-43.14,1
143,1,0,0,0,0,1,1,1,1,0,1,0,1,0.0,-43.06999999999999,1
144,0,0,1,1,0,1,1,1,0,1,0,0,1,0.07692307692307693,-62.79,1
145,0,1,0,1,0,1,1,0,0,1,0,0,1,0.0,-42.85,1
146,0,0,0,1,0,1,1,0,0,0,0,0,1,0.07692307692307693,-58.8,1
147,1,1,0,0,1,0,0,0,1,1,1,1,0,0.07692307692307693,-62.23,2
148,1,0,0,1,0,0,1,0,0,1,1,0,1,0.0,-42.66000000000001,2
149,0,0,1,0,0,1,1,1,0,1,0,1,1,0.07692307692307693,-47.88999999999999,1
150,1,1,1,1,0,0,0,1,0,1,1,0,1,0.0,-42.039999999999985,1
151,0,0,0,0,0,1,1,0,1,0,0,1,1,0.0,-41.629999999999995,1
152,0,0,0,0,0,1,1,0,0,1,1,1,1,0.0,-41.36,1
153,0,1,0,1,1,1,0,0,0,1,0,1,0,0.0,-40.92,1
154,1,1,1,0,1,0,0,0,1,0,1,1,0,0.0,-39.78999999999999,1
155,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,-39.60999999999999,1
156,1,0,1,0,1,1,0,1,0,1,1,1,0,0.0,-39.24999999999999,1
157,1,1,0,1,1,1,0,0,1,0,1,1,0,0.0,-39.0,1
158,1,1,0,1,1,1,0,0,1,0,1,0,0,0.07692307692307693,-43.899999999999984,1
159,1,0,0,1,0,0,1,0,0,0,1,0,1,0.0,-38.3,1
160,1,1,0,1,0,1,1,0,0,0,1,0,1,0.0,-37.419999999999995,1
161,1,1,0,0,0,1,0,0,1,0,1,0,1,0.0,-37.39,2
162,1,0,0,1,0,1,1,0,1,0,1,0,1,0.07692307692307693,-58.019999999999996,1
163,1,1,0,0,1,0,1,0,1,0,1,1,0,0.0,-35.769999999999996,2
164,1,1,1,0,1,1,0,1,0,1,1,1,0,0.0,-35.62,1
165,1,1,0,0,1,0,0,0,1,0,1,1,0,0.07692307692307693,-62.78999999999999,1
166,0,1,1,1,1,0,0,1,0,1,0,1,0,0.07692307692307693,-49.16,1
167,1,1,0,1,0,1,1,0,1,0,1,0,1,0.07692307692307693,-54.849999999999994,1
168,1,0,0,1,0,1,1,0,0,0,1,0,1,0.07692307692307693,-47.05,1
169,1,1,0,1,0,1,1,0,1,0,1,0,1,0.07692307692307693,-54.849999999999994,1
170,1,1,0,1,1,0,0,0,1,0,1,1,0,0.07692307692307693,-48.309999999999995,1
171,1,1,0,0,1,1,0,0,0,0,1,1,0,0.0,-31.35,1
172,1,1,0,0,1,0,0,0,1,0,1,1,0,0.07692307692307693,-62.78999999999999,1
173,1,0,0,0,1,1,0,0,0,1,1,1,0,0.07692307692307693,-46.260000000000005,1
174,1,1,0,0,1,0,0,0,1,0,1,1,0,0.15384615384615385,-62.78999999999999,1
175,1,0,0,1,1,1,0,0,0,1,1,1,0,0.0,-25.22,1
