,x_0,x_1,x_10,x_11,x_12,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
32,1,1,1,0,0,1,1,0,0,1,1,0,1,0.0,-263.50999999999993,1
33,1,0,0,1,0,1,1,0,1,0,0,1,0,0.0,-263.2200000000001,3
34,0,1,1,0,1,0,0,1,0,1,1,0,1,0.0,-263.21999999999997,1
35,1,0,0,0,0,1,1,0,0,1,0,1,1,0.0,-261.93,1
36,0,1,1,1,1,0,0,1,1,0,1,0,1,0.0,-261.63999999999993,3
37,1,0,0,0,0,1,1,0,0,1,0,1,0,0.0,-261.64000000000004,4
38,1,0,0,0,0,1,1,0,1,1,0,1,0,0.07692307692307693,-275.8,2
39,1,0,0,0,1,1,1,0,1,0,0,0,0,0.07692307692307693,-269.24,1
40,0,1,1,1,0,0,0,1,0,1,1,1,1,0.07692307692307693,-269.23999999999995,1
41,0,0,1,1,1,0,0,1,1,0,1,1,0,0.0,-259.85,1
42,1,1,0,0,0,1,1,0,0,1,0,0,1,0.0,-259.84999999999997,3
43,1,0,0,1,1,0,1,0,1,0,0,1,0,0.0,-259.50999999999993,1
44,1,0,0,0,1,1,1,0,1,1,0,1,0,0.07692307692307693,-267.62000000000006,1
45,1,0,1,0,1,1,1,0,1,0,0,1,0,0.0,-259.24,1
46,0,1,1,1,1,0,0,1,1,0,0,1,0,0.0,-258.77,1
47,0,0,1,1,1,0,0,1,1,0,0,0,1,0.0,-258.71999999999997,7
48,1,1,0,0,0,1,1,0,0,1,1,1,0,0.0,-258.72,3
49,1,0,0,0,0,1,1,0,1,0,0,1,0,0.07692307692307693,-282.56000000000006,1
50,0,1,1,1,1,0,0,1,0,1,1,0,1,0.07692307692307693,-282.5599999999999,1
51,1,0,0,0,0,1,1,0,1,1,0,1,1,0.0,-258.10999999999996,1
52,1,0,0,1,1,0,0,1,1,0,0,1,0,0.0,-257.98999999999995,1
53,0,1,1,1,1,0,0,1,0,1,1,0,1,0.07692307692307693,-282.5599999999999,1
54,0,0,1,1,1,0,0,1,1,0,0,0,0,0.0,-257.04999999999995,1
55,0,1,1,1,1,0,0,1,1,0,1,1,0,0.0,-256.07,1
56,1,0,0,0,0,1,1,0,0,1,0,0,1,0.0,-256.07,1
57,0,0,1,1,1,0,1,1,1,0,0,1,0,0.07692307692307693,-268.9,1
58,0,1,1,1,1,0,0,1,0,1,1,1,0,0.0,-255.82999999999998,1
59,1,0,1,0,0,1,1,0,0,0,0,0,1,0.0,-255.50999999999996,1
60,1,0,1,0,1,1,1,0,1,0,0,0,0,0.0,-255.23999999999998,2
61,0,0,1,0,1,0,0,1,0,0,1,0,1,0.0,-254.92000000000004,2
62,1,1,0,1,0,1,1,0,1,1,0,1,0,0.0,-254.91999999999996,1
63,1,1,0,0,0,1,0,0,0,1,1,1,1,0.0,-254.6600000000001,1
64,1,0,0,0,1,1,1,0,0,1,0,1,0,0.0,-254.56000000000012,1
65,0,1,1,1,1,0,0,1,1,0,0,1,0,0.07692307692307693,-258.77,1
66,0,0,1,1,1,0,1,1,1,0,1,0,0,0.0,-253.38,1
67,1,1,1,1,0,0,0,1,0,1,1,0,1,0.0,-252.11999999999995,2
68,1,0,1,1,1,0,0,1,1,0,0,0,1,0.0,-251.48000000000002,5
69,0,0,1,1,0,1,1,0,1,0,0,1,0,0.0,-251.03999999999994,1
70,1,0,0,1,1,0,0,1,1,1,0,1,0,0.0,-250.70999999999998,1
71,1,0,0,0,1,1,1,0,1,1,0,0,0,0.0,-250.65999999999997,2
72,0,1,1,1,0,0,0,1,0,0,1,1,1,0.0,-250.65999999999997,2
73,0,0,0,1,1,0,0,1,1,1,0,1,0,0.0,-249.70999999999998,1
74,0,1,1,1,0,0,0,1,0,1,1,0,1,0.07692307692307693,-281.2399999999999,1
75,1,1,1,1,1,0,0,1,0,1,1,0,1,0.07692307692307693,-242.49999999999997,1
76,0,0,0,0,0,1,1,0,1,0,0,1,0,0.07692307692307693,-242.49999999999997,1
77,1,0,0,1,1,1,1,0,1,0,0,0,0,0.07692307692307693,-243.96000000000006,1
78,1,0,1,0,1,0,0,1,0,0,1,0,1,0.0,-245.98000000000005,1
79,1,1,1,1,0,0,0,1,0,1,1,0,1,0.07692307692307693,-252.11999999999995,1
80,0,0,0,0,1,1,1,0,1,0,0,1,0,0.07692307692307693,-252.11999999999995,1
81,0,1,0,0,0,1,1,0,1,1,0,1,0,0.0,-245.7,1
82,1,0,0,0,0,1,1,0,0,0,0,1,0,0.0,-245.46,1
83,1,0,0,0,1,1,1,0,0,0,0,1,0,0.0,-245.24000000000007,1
84,0,1,1,1,0,0,0,1,1,0,1,1,1,0.0,-245.04000000000002,1
85,1,0,0,1,1,0,0,0,1,1,0,1,0,0.0,-245.01999999999998,1
86,0,1,1,1,1,0,0,1,0,0,1,1,0,0.0,-244.81000000000006,1
87,1,1,0,0,1,1,0,1,0,1,1,0,1,0.0,-244.72999999999996,1
88,0,1,1,1,1,0,0,1,0,1,1,0,1,0.07692307692307693,-282.5599999999999,1
89,1,1,0,0,0,1,1,0,0,1,1,0,1,0.07692307692307693,-274.40999999999997,1
90,1,0,0,0,0,1,1,0,1,0,0,0,0,0.07692307692307693,-252.24000000000004,1
91,1,1,0,0,0,1,1,0,1,1,0,1,0,0.07692307692307693,-271.42,1
92,1,0,1,0,1,0,1,1,1,0,0,0,1,0.0,-231.2099999999999,1
93,0,1,1,1,1,0,0,1,0,0,0,0,1,0.0,-230.68000000000004,1
94,1,0,0,0,1,1,1,0,0,0,1,0,0,0.0,-219.32000000000005,1
95,0,0,0,0,1,0,1,0,1,0,0,1,0,0.07692307692307693,-222.99,1
96,1,1,1,0,0,1,0,0,1,1,1,0,1,0.07692307692307693,-210.20000000000002,1
