,x_0,x_1,x_10,x_11,x_12,x_13,x_14,x_15,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
289,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0.0,-69.49000000000001,2
290,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0.0625,-58.54999999999999,2
291,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-69.31000000000002,1
292,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0.0625,-56.40999999999999,1
293,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0.0,-69.10999999999999,1
294,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0625,-93.91999999999999,1
295,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0.0625,-56.199999999999996,1
296,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0625,-58.740000000000016,2
297,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0,-68.59000000000002,1
298,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0.0,-68.53,1
299,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0.0,-68.41000000000003,1
300,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0.0,-68.29,2
301,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0.0,-68.22000000000001,1
302,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0,-68.21,1
303,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0.0,-68.1,1
304,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0.0625,-57.23999999999999,1
305,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0.0625,-57.24000000000001,2
306,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0,-67.99,2
307,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0,-67.58999999999999,2
308,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0,-67.41000000000001,1
309,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0.0,-67.40999999999998,1
310,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0.0,-67.35999999999999,1
311,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0.0,-67.34999999999998,1
312,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0.0,-67.35000000000001,1
313,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0.0,-67.24999999999999,1
314,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,-66.85,1
315,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0.0625,-55.85999999999998,1
316,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0.125,-84.24999999999997,1
317,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0625,-56.06999999999999,1
318,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0,-66.18,3
319,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0.0625,-44.540000000000006,1
320,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0.0625,-64.85999999999999,1
321,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0.0625,-64.85999999999999,1
322,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.0625,-53.089999999999996,1
323,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0625,-55.58999999999999,1
324,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0.0,-65.67999999999999,1
325,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0.0,-65.60000000000002,1
326,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0.0,-65.6,1
327,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0.0625,-54.69999999999998,1
328,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0.0625,-65.67999999999999,1
329,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0.0625,-45.94,1
330,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,-65.2,1
331,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.0,-65.1,1
332,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.0,-65.01,1
333,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0,-64.88,1
334,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0.0,-64.78,1
335,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0.0625,-54.629999999999995,1
336,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0.0625,-54.63,2
337,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0.0625,-53.85999999999999,2
338,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.0,-64.64,1
339,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0.0625,-51.38000000000001,1
340,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-63.95,1
341,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0.0,-63.63000000000002,1
342,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0.0,-63.61,1
343,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0.0625,-53.379999999999995,1
344,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0.0,-63.31999999999999,1
345,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0.0625,-47.57999999999999,3
346,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.0625,-98.69000000000001,1
347,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0625,-55.58999999999999,1
348,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.0625,-52.07,3
349,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0.0,-62.75999999999997,1
350,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0.0,-62.280000000000015,1
351,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0.0625,-44.209999999999994,1
352,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0.0,-61.99000000000002,1
353,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0.0,-61.81999999999999,1
354,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0.0,-61.67000000000001,1
355,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0.0625,-84.72999999999999,1
356,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0.0625,-64.07,1
357,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0625,-51.480000000000004,1
358,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0625,-56.06999999999999,1
359,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0.0,-60.96000000000002,1
360,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0.0625,-49.99,1
361,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0.0625,-50.57000000000001,1
362,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0625,-94.63999999999999,1
363,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0.0,-60.419999999999995,1
364,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.0,-60.339999999999996,1
365,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0.0,-60.01,1
366,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0.0625,-44.23000000000001,1
367,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.0625,-46.839999999999996,1
368,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0.0,-59.78000000000001,1
369,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-59.55000000000001,1
370,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0.0,-59.490000000000016,1
371,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0.0625,-56.739999999999995,1
372,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0.0,-59.01,1
373,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0.0625,-48.699999999999996,1
374,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0.0625,-45.15,1
375,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0.0625,-47.95,1
376,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0.0625,-45.26999999999998,1
377,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0.0,-57.64999999999999,1
378,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0.0,-57.230000000000025,1
379,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0.0,-56.910000000000004,1
380,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.0625,-44.019999999999996,1
381,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.0625,-43.39000000000001,1
382,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0.0625,-45.83999999999999,1
383,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0.0,-55.43,1
384,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0.0,-55.30000000000001,1
385,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0.0,-53.67,1
386,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0625,-94.63999999999999,1
387,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0.0625,-73.94999999999999,1
388,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0625,-92.39999999999998,1
389,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0.0,-50.349999999999994,1
390,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0625,-83.12999999999998,1
391,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0.0625,-68.29,1
392,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.125,-58.740000000000016,1
393,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0.0625,-100.88000000000002,1
