,x_0,x_1,x_10,x_11,x_12,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,chain_break_fraction,energy,num_occurrences
87,1,0,0,0,1,1,0,0,1,0,0,1,0,0.0,-249.95,2
88,0,1,1,1,1,0,0,1,0,1,1,0,1,0.07692307692307693,-282.5599999999999,1
89,1,1,0,0,0,1,1,0,0,1,0,1,0,0.07692307692307693,-271.59999999999997,1
90,1,0,0,0,0,1,1,0,1,0,0,1,0,0.07692307692307693,-282.56000000000006,1
91,1,1,1,0,0,1,0,0,0,1,0,1,1,0.0,-243.55999999999997,1
92,1,0,0,0,1,1,1,0,1,0,0,1,0,0.07692307692307693,-281.24000000000007,1
93,1,1,1,0,0,1,1,0,1,1,0,1,0,0.0,-243.11999999999998,1
94,1,0,0,0,1,1,1,0,1,0,0,1,0,0.07692307692307693,-281.24000000000007,1
95,1,1,1,0,0,1,0,0,0,1,0,0,1,0.0,-242.54,1
96,1,0,0,0,0,1,1,0,1,0,0,1,1,0.07692307692307693,-264.17,1
97,1,0,0,0,1,1,1,0,1,0,0,0,1,0.0,-241.59000000000003,1
98,0,1,1,1,0,1,1,0,0,1,1,1,0,0.0,-240.05999999999995,1
99,0,1,0,0,1,0,0,1,0,1,1,1,1,0.0,-238.66000000000003,1
100,1,0,1,1,1,0,1,1,1,0,0,1,0,0.0,-237.54,1
101,1,0,1,0,0,1,1,0,1,0,0,1,0,0.07692307692307693,-274.6,1
102,0,1,1,1,1,0,0,1,0,1,1,0,1,0.07692307692307693,-282.5599999999999,1
103,1,1,0,0,1,1,0,0,0,1,0,0,1,0.0,-232.27999999999997,1
104,1,1,0,1,1,0,0,1,0,1,1,0,1,0.07692307692307693,-253.2,1
